IID	EYE	SKIN
06090429	-0.562830438725692	0.764360019407032
06090306	-0.468266301776336	-1.22301336199259
06090405	-0.413096228973393	0.660530527731741
06090660	-0.381565178110556	-0.440062084026333
06090614	-0.200133262332101	2.15798252989315
06091299	-0.547069966128445	0.991246686401184
06090071	-0.18434272978975	-0.113191462085605
06091231	0.300285906263534	-0.758472525163889
06091509	-9	-0.748474129669231
06090369	0.0847271002900619	-1.24301015298191
06090104	-0.491908151375628	0.00986571323325774
06090981	-9	-1.63217846992781
06090084	-1.5783727804168	1.78188903782487
06091005	-0.531309589928671	0.80666092342289
06090211	0.108561568105207	-0.966900615860212
